stimulus_id,stimulus_label,title,dataset_id,composition_id,event_id,chord_id,midi,pc_set,surprisal_rating_mean,surprisal_rating_sd,surprisal_rating_n,surprisal_rating_se,probability,information_content,milne_2011,onset,offset,leman_2000_v1,leman_2000_v2,leman_2000_v3,leman_2000_v4,leman_2000_v5,leman_2000_v6,collins_2014,melody_midi,melody_information_content,melody_entropy,melody_dist,vl_dist,incon
780,id=780_genre=popular_c-id=273_e-id=32_ic_category_1,The Beach Boys: Bluebirds Over The Mountain,2,273,32,6,55 62 65 71,2 5 7 11,0.404837547096225,0.795886694662594,24,0.162459691249469,3.15718309485682e-4,11.6290744501046,0.47059779204242536,5,6,0.8896303218956443,0.7696357756494645,0.7093189882729337,1.566397934985142,1.32646396379286,1.222053604613765,-181683.50266032445,71,2.9515233,3.264655,2,12,1.3452853001346006
780,id=780_genre=popular_c-id=273_e-id=32_ic_category_1,The Beach Boys: Bluebirds Over The Mountain,2,273,33,7,57 61 64 67,1 4 7 9,NA,NA,0,NA,0.00360768815676472,8.11470964510777,0.4851403195070968,6,7,1.0545467628998337,0.9830335150244363,0.9405994414580935,1.7716784921736712,1.4973635958524203,1.3619923840315948,-188600.06586315803,67,4.1634455,3.181373,4,8,1.2799821658565174
780,id=780_genre=popular_c-id=273_e-id=32_ic_category_1,The Beach Boys: Bluebirds Over The Mountain,2,273,34,8,50 66 69,2 6 9,NA,NA,0,NA,0.245241901438457,2.0277225994112,0.3955585085726707,7,8,1.0355880688710923,0.9563219105662418,0.9156759508436735,1.8626626434865299,1.6101106369795006,1.4857238496764906,-185379.70794240528,69,2.195156,3.0274472,2,16,2.0656877301348207
781,id=781_genre=popular_c-id=350_e-id=34_ic_category_1,Dave Dudley: Six Days On The Road,2,350,29,1,55 62 71,2 7 11,NA,NA,0,NA,0.028943667188996,5.11060846554848,NA,0,1,2.231347686811523,2.1941756204109635,2.1739396726090177,3.857450074356618,3.6750495680069992,3.5857902105813935,-17192.324225031218,71,5.4594316,5.45943,NA,NA,2.0832048202913276
781,id=781_genre=popular_c-id=350_e-id=34_ic_category_1,Dave Dudley: Six Days On The Road,2,350,30,2,50 60 66 69,0 2 6 9,NA,NA,0,NA,0.015080445316457,6.05117715862449,0.3955585085726707,1,2,0.9818167045158369,0.9071652088287303,0.8666618323370866,2.071505759802557,1.8666842245156912,1.7665510204152692,-54307.04772650336,69,2.3069804,3.3088768,2,13,1.3355918082197396
781,id=781_genre=popular_c-id=350_e-id=34_ic_category_1,Dave Dudley: Six Days On The Road,2,350,31,3,55 62 71,2 7 11,NA,NA,0,NA,0.295439708646297,1.7590643499727,0.3955585085726707,2,3,1.3378483750929548,1.3366503589830658,1.3418072885476402,2.644735525986059,2.50183261924639,2.435379095685319,-57453.495908530705,71,3.0569937,3.3214839,2,13,2.0832048202913276
781,id=781_genre=popular_c-id=350_e-id=34_ic_category_1,Dave Dudley: Six Days On The Road,2,350,32,4,50 60 66 69,0 2 6 9,NA,NA,0,NA,0.220851754803372,2.17884979936207,0.3955585085726707,3,4,1.1344619425747169,1.0649027311662294,1.0255561983328576,2.233672476006719,2.028851126922682,1.9272684555352138,-92158.71488085503,69,1.9740129,3.1611662,2,13,1.3355918082197396
781,id=781_genre=popular_c-id=350_e-id=34_ic_category_1,Dave Dudley: Six Days On The Road,2,350,33,5,55 62 71,2 7 11,NA,NA,0,NA,0.686904794982433,0.541817939548141,0.3955585085726707,4,5,1.2237761925824948,1.2075898077507383,1.2068811074122876,2.3845603387215597,2.24419126969434,2.187090646571249,-89140.18625469938,71,2.2870772,3.2143166,2,13,2.0832048202913276
781,id=781_genre=popular_c-id=350_e-id=34_ic_category_1,Dave Dudley: Six Days On The Road,2,350,34,6,50 60 66 69,0 2 6 9,-0.812601387310714,0.568145087435154,25,0.113629017487031,0.43475308606006,1.20173182646362,0.3955585085726707,5,6,1.1652841750971619,1.1029820334956868,1.0669529356490033,2.2573755643528575,2.061697207653569,1.9656955242467156,-119053.53921389417,69,1.6146911,3.0156934,2,13,1.3355918082197396
781,id=781_genre=popular_c-id=350_e-id=34_ic_category_1,Dave Dudley: Six Days On The Road,2,350,35,7,55 62 71,2 7 11,NA,NA,0,NA,0.652392923506976,0.616186961637017,0.3955585085726707,6,7,1.1881099534251036,1.1595824048445542,1.1528525393109408,2.293746239494152,2.136103820450561,2.073098444818938,-111928.1549894603,71,2.237078,3.156286,2,13,2.0832048202913276
781,id=781_genre=popular_c-id=350_e-id=34_ic_category_1,Dave Dudley: Six Days On The Road,2,350,36,8,50 60 66 69,0 2 6 9,NA,NA,0,NA,0.478791038748793,1.06253194443064,0.3955585085726707,7,8,1.1759712320608822,1.1179793315385333,1.0843068119935064,2.255803277097074,2.062883363655127,1.9700726814834033,-116196.21204983511,69,1.0879256,2.5825913,2,13,1.3355918082197396
782,id=782_genre=popular_c-id=198_e-id=66_ic_category_1,Smokey Robinson: Cruisin',2,198,61,1,54 61 64 69,1 4 6 9,NA,NA,0,NA,0.00459510053206482,7.76568785937742,NA,0,1,2.38556086174492,2.3539504608333557,2.3368488490261434,4.149927852946384,3.9737016987958493,3.887860478732383,-19878.608665290318,69,5.4594316,5.45943,NA,NA,1.493460182934374
782,id=782_genre=popular_c-id=198_e-id=66_ic_category_1,Smokey Robinson: Cruisin',2,198,62,2,52 68 71,4 8 11,NA,NA,0,NA,0.0419721794915505,4.57442280970525,0.41719039607259767,1,2,1.1261494432662522,1.0546438980310266,1.0157252098409304,2.2119266937989877,2.007328732057789,1.9070845472808808,-85969.2992688464,71,2.958382,3.3169882,2,15,2.081440370634632
782,id=782_genre=popular_c-id=198_e-id=66_ic_category_1,Smokey Robinson: Cruisin',2,198,63,3,54 61 64 69,1 4 6 9,NA,NA,0,NA,0.0268790546745841,5.2173737897634,0.41719039607259767,2,3,1.4381735128179052,1.433302906591838,1.4366006900193777,2.7650287314516357,2.632375103621246,2.5734055532093714,-134087.05016058736,69,2.2539628,3.2587314,2,15,1.493460182934374
782,id=782_genre=popular_c-id=198_e-id=66_ic_category_1,Smokey Robinson: Cruisin',2,198,64,4,52 68 71,4 8 11,NA,NA,0,NA,0.269213763077221,1.89317592782287,0.41719039607259767,3,4,1.2525637239761813,1.1883706518701425,1.152063368688412,2.3643375101814508,2.163203363076149,2.0635275052584454,-181347.9143433088,71,2.8384633,3.2050636,2,15,2.081440370634632
782,id=782_genre=popular_c-id=198_e-id=66_ic_category_1,Smokey Robinson: Cruisin',2,198,65,5,54 61 64 69,1 4 6 9,NA,NA,0,NA,0.294299151642933,1.76464471136644,0.41719039607259767,4,5,1.3374490124389675,1.3181857224113105,1.3157493759254486,2.5079508815331812,2.371574984781811,2.31793244269862,-214644.03815200314,69,1.6087531,3.0631979,2,15,1.493460182934374
782,id=782_genre=popular_c-id=198_e-id=66_ic_category_1,Smokey Robinson: Cruisin',2,198,66,6,52 68 71,4 8 11,-0.418750953745594,0.976078833736029,24,0.199241257615348,0.394801847143158,1.34079935519933,0.41719039607259767,5,6,1.27046688986255,1.212683446300041,1.1795032265395795,2.374141332245183,2.181633964413466,2.087459910023288,-249324.3460531811,71,2.265996,3.1732585,2,15,2.081440370634632
782,id=782_genre=popular_c-id=198_e-id=66_ic_category_1,Smokey Robinson: Cruisin',2,198,67,7,54 61 64 69,1 4 6 9,NA,NA,0,NA,0.328080959561708,1.60787622655067,0.41719039607259767,6,7,1.3139412663841796,1.2828150411954624,1.2746499917809502,2.4240037756458612,2.268768532626423,2.2080294977190116,-271606.1507296618,69,1.3392117,2.800947,2,15,1.493460182934374
782,id=782_genre=popular_c-id=198_e-id=66_ic_category_1,Smokey Robinson: Cruisin',2,198,68,8,52 68 71,4 8 11,NA,NA,0,NA,0.388813476033573,1.36284987216311,0.41719039607259767,7,8,1.2738853175951317,1.2202362326535587,1.1894690631122866,2.370424065219367,2.180965074368264,2.090127545415395,-250013.04343094162,71,2.2184913,3.1142006,2,15,2.081440370634632
783,id=783_genre=popular_c-id=75_e-id=119_ic_category_1,Freddie Jackson: Have You Ever Loved Somebody,2,75,114,1,55 62 66 71,2 6 7 11,NA,NA,0,NA,0.00157516514110305,9.31028119524893,NA,0,1,2.2407788710296304,2.203435246407915,2.183068392925526,3.866703290143883,3.6831754865232638,3.593250606071118,-14714.47479279314,71,5.4594316,5.45943,NA,NA,1.3753555577286949
783,id=783_genre=popular_c-id=75_e-id=119_ic_category_1,Freddie Jackson: Have You Ever Loved Somebody,2,75,115,2,55 62 66 69 71,2 6 7 9 11,NA,NA,0,NA,8.53364905485473e-4,10.1945495984259,0.06441840291343603,1,2,1.9270502429329623,1.8772936914958842,1.8498790163729333,3.198248042453045,2.998874400550192,2.9008031631156723,-48234.09492039314,71,1.9198506,3.3088768,0,2,0.957278281183541
783,id=783_genre=popular_c-id=75_e-id=119_ic_category_1,Freddie Jackson: Have You Ever Loved Somebody,2,75,116,3,50 60 65 69,0 2 5 9,NA,NA,0,NA,0.00179742133277855,9.11985565463386,0.4154525941350983,2,3,0.865372522035367,0.7800828753394673,0.7353130555441763,1.834295099003082,1.6312872133408536,1.5342454438611823,-66203.90364076044,69,2.5299242,3.2190487,2,10,1.5442198179329865
783,id=783_genre=popular_c-id=75_e-id=119_ic_category_1,Freddie Jackson: Have You Ever Loved Somebody,2,75,117,4,55 60 62 65 69,0 2 5 7 9,NA,NA,0,NA,0.00199470768254807,8.96960694464951,0.05412196979318673,3,4,1.6872950291547064,1.515461151560006,1.4162158175379778,2.0604180145404767,1.7605047871963495,1.61121443526407,-70011.33929160712,69,1.8399175,3.2233143,0,7,1.105343646808464
783,id=783_genre=popular_c-id=75_e-id=119_ic_category_1,Freddie Jackson: Have You Ever Loved Somebody,2,75,118,5,57 60 64 67,0 4 7 9,NA,NA,0,NA,0.00954677273022752,6.71077116962661,0.19133400582755933,4,5,1.1655654526399386,1.054652033889754,0.989544430654721,1.9915004919456951,1.709805655850081,1.5629880202281683,-83655.54109714949,67,1.8403752,3.0195522,2,7,1.5092086978557913
783,id=783_genre=popular_c-id=75_e-id=119_ic_category_1,Freddie Jackson: Have You Ever Loved Somebody,2,75,119,6,59 62 67 69,2 7 9 11,0.732945834397674,1.08498678206398,24,0.221471999476754,0.00115572112074283,9.7569909718236,0.27750663086979244,5,6,1.109577174149646,1.0319998455294195,0.9916864132668379,1.8886291192091922,1.646329923120487,1.5232101497121266,-109434.4041380245,69,3.764258,3.0792212,2,7,1.0518816260867594
783,id=783_genre=popular_c-id=75_e-id=119_ic_category_1,Freddie Jackson: Have You Ever Loved Somebody,2,75,120,7,48 64 67 71,0 4 7 11,NA,NA,0,NA,0.182302589887076,2.45559303767543,0.33206571487800884,6,7,0.9587407159254449,0.8502031265512756,0.7911542070409496,1.7172558480666826,1.4522134878205468,1.32466006790407,-123291.30089866853,71,1.2773576,2.7910354,2,15,1.4659287794158742
783,id=783_genre=popular_c-id=75_e-id=119_ic_category_1,Freddie Jackson: Have You Ever Loved Somebody,2,75,121,8,50 60 64 67 69,0 2 4 7 9,NA,NA,0,NA,9.79654239570812e-4,9.99543972713228,0.23595928544276334,7,8,1.4447393971042077,1.336516197506455,1.254287229447245,2.073421940004687,1.7376441535914873,1.556097480627399,-120853.0593656655,69,2.1615653,3.050461,2,8,1.1111562629109586
784,id=784_genre=popular_c-id=29_e-id=38_ic_category_1,Cliff Richard: Carrie,2,29,33,1,48 64 67,0 4 7,NA,NA,0,NA,0.0289687275009082,5.1093598765316,NA,0,1,2.4612435449457872,2.4348016223601276,2.4205212315152695,4.344250270291288,4.17081569430876,4.086435339368684,-14593.192098045994,67,5.4594316,5.45943,NA,NA,2.0469639310114416
784,id=784_genre=popular_c-id=29_e-id=38_ic_category_1,Cliff Richard: Carrie,2,29,34,2,50 65 69,2 5 9,NA,NA,0,NA,0.0250047750134165,5.32165256567259,0.655551936899875,1,2,0.9869542713608586,0.9091324653825963,0.8666362527831405,2.047833452991584,1.8385321675522537,1.7357965344444457,-55669.459750551774,69,2.9559562,3.3045144,2,5,1.909752299744979
784,id=784_genre=popular_c-id=29_e-id=38_ic_category_1,Cliff Richard: Carrie,2,29,35,3,48 64 67,0 4 7,NA,NA,0,NA,0.15317515266958,2.70674580563815,0.655551936899875,2,3,1.3041908331597185,1.304587863362562,1.311436002264835,2.6051772034723273,2.470802688507527,2.410090750413016,-81874.11584692042,67,2.2452285,3.250441,2,5,2.0469639310114416
784,id=784_genre=popular_c-id=29_e-id=38_ic_category_1,Cliff Richard: Carrie,2,29,36,4,50 65 69,2 5 9,NA,NA,0,NA,0.368425764891844,1.44055413882745,0.655551936899875,3,4,1.141905463790827,1.0703332870140367,1.0295728405660904,2.215378530869219,2.006573583384527,1.9026955221239892,-111648.91833195266,69,2.8425918,3.1909916,2,5,1.909752299744979
784,id=784_genre=popular_c-id=29_e-id=38_ic_category_1,Cliff Richard: Carrie,2,29,37,5,48 64 67,0 4 7,NA,NA,0,NA,0.577361517069657,0.792453144194286,0.655551936899875,4,5,1.189804451556578,1.1731552851487617,1.1729410741640702,2.3334941918049683,2.19719549789496,2.143683457739932,-128972.24394408148,67,1.6106024,3.0582705,2,5,2.0469639310114416
784,id=784_genre=popular_c-id=29_e-id=38_ic_category_1,Cliff Richard: Carrie,2,29,38,6,58 62 65,2 5 10,0.545730153500436,1.20560712902336,24,0.246093524697416,0.067470305016403,3.88960350585903,0.742483976377317,5,6,1.0036983317805308,0.8964685584872677,0.8390580200168151,1.823564879672397,1.5882354833114747,1.4778358995315917,-151627.81965764664,65,1.7178434,3.1622646,2,14,1.9943104278410801
784,id=784_genre=popular_c-id=29_e-id=38_ic_category_1,Cliff Richard: Carrie,2,29,39,7,48 64 67,0 4 7,NA,NA,0,NA,0.346515993256945,1.52900615418431,0.742483976377317,6,7,1.1493698461203345,1.1213053293581614,1.1093004201790353,2.078460890566852,1.8182489625433225,1.6901919834912054,-167742.72213653757,67,2.8939614,3.2621138,2,14,2.0469639310114416
784,id=784_genre=popular_c-id=29_e-id=38_ic_category_1,Cliff Richard: Carrie,2,29,40,8,51 65 67 70,3 5 7 10,NA,NA,0,NA,2.81992599762062e-4,11.7920550765944,0.5874525504217234,7,8,1.0459055230075232,0.9357282914938552,0.8741983182621367,1.8185075720338353,1.5585465377885785,1.4303007492660564,-154458.21865576413,70,7.2886186,1.8496643,3,7,1.3349308843973877
785,id=785_genre=popular_c-id=450_e-id=47_ic_category_1,Louis Prima & Keely Smith: That Old Black Magic,2,450,42,1,53 60 62 68,0 2 5 8,NA,NA,0,NA,2.47847756421632e-4,11.9782581803096,NA,0,1,2.257610916550283,2.217555844610328,2.1956468056163234,3.8336977474245097,3.6471321092187208,3.55548846599412,-28428.915674742053,68,5.4594316,5.45943,NA,NA,0.8368285547710116
785,id=785_genre=popular_c-id=450_e-id=47_ic_category_1,Louis Prima & Keely Smith: That Old Black Magic,2,450,43,2,50 60 65 68,0 2 5 8,NA,NA,0,NA,0.0011553038802773,9.75751191015767,2.220446049250313e-16,1,2,1.5704956731719204,1.5108938825076592,1.478550787661967,2.780613586040597,2.5830322976252185,2.4863413365299816,-108083.34789958617,68,1.9204155,3.3115416,0,6,0.8732611851823061
785,id=785_genre=popular_c-id=450_e-id=47_ic_category_1,Louis Prima & Keely Smith: That Old Black Magic,2,450,44,3,48 64 67,0 4 7,NA,NA,0,NA,0.0283783186538757,5.13906707400458,0.44845761741557355,2,3,0.8848067867257713,0.8016256223646955,0.7577362256524336,1.8390195886306853,1.6328989992442493,1.5337906375072272,-156078.1424728183,67,3.9797194,3.2214122,1,8,2.0469639310114416
785,id=785_genre=popular_c-id=450_e-id=47_ic_category_1,Louis Prima & Keely Smith: That Old Black Magic,2,450,45,4,48 64 67 70,0 4 7 10,NA,NA,0,NA,0.00212905650870345,8.87557004283603,0.10436875048111971,3,4,1.2479798681129053,1.094018188508209,1.0080340022686887,1.7914623480790486,1.509953211313413,1.3705303351690283,-179476.94933724374,70,2.9870145,2.4154148,3,3,1.3783210886168575
785,id=785_genre=popular_c-id=450_e-id=47_ic_category_1,Louis Prima & Keely Smith: That Old Black Magic,2,450,46,5,53 60 69,0 5 9,NA,NA,0,NA,0.162352184093486,2.62280130182698,0.3955585085726707,4,5,1.050190207613859,1.0070474810063201,0.9882163721257199,1.9297401939758267,1.7196043629755506,1.6124797733635625,-197197.52947079923,69,4.151552,2.920956,1,12,2.0694038302573015
785,id=785_genre=popular_c-id=450_e-id=47_ic_category_1,Louis Prima & Keely Smith: That Old Black Magic,2,450,47,6,50 65 69,2 5 9,0.167607303664275,0.973994899986039,24,0.198815876419911,0.0159014631266823,5.97469667278748,0.2416037146342056,5,6,1.0364884974041615,0.934743279324152,0.8843652852223073,1.7612656135717741,1.5239811678374375,1.4146625268408706,-224528.07008712093,69,3.192516,2.3296185,0,8,1.909752299744979
785,id=785_genre=popular_c-id=450_e-id=47_ic_category_1,Louis Prima & Keely Smith: That Old Black Magic,2,450,48,7,57 60 62 65,0 2 5 9,NA,NA,0,NA,4.28661022137346e-4,11.1878751397347,0.08711300598806804,6,7,1.6442304923503264,1.4912239629565913,1.4033082001812622,2.0649563861632076,1.7430392776731998,1.5873367550065438,-220124.69272152477,65,3.9206262,2.4693823,4,19,1.0251206438312814
785,id=785_genre=popular_c-id=450_e-id=47_ic_category_1,Louis Prima & Keely Smith: That Old Black Magic,2,450,49,8,56 60 62 65,0 2 5 8,NA,NA,0,NA,6.47051574260237e-4,10.5938316704784,0.18439514058176343,7,8,1.4653998180603012,1.3694889709508107,1.3224850342422922,2.170515891426464,1.8883265108948013,1.749670696160239,-192447.91465736253,65,1.8175402,2.929319,0,1,0.6409731154240418
786,id=786_genre=popular_c-id=632_e-id=40_ic_category_1,Heart: Who Will You Run To,2,632,35,1,50 66 69,2 6 9,NA,NA,0,NA,0.0289204599939747,5.11176569053727,NA,0,1,2.3234972471568334,2.2871024378645304,2.2672406688586597,3.979251143497867,3.795865446419209,3.7059495922822294,-15905.062438049088,69,5.4594316,5.45943,NA,NA,2.0656877301348207
786,id=786_genre=popular_c-id=632_e-id=40_ic_category_1,Heart: Who Will You Run To,2,632,36,2,55 62 71,2 7 11,NA,NA,0,NA,0.124279996395352,3.00833399015926,0.4154672127468768,1,2,1.064614349469778,0.9936160115602589,0.9550112646084183,2.1645866501665925,1.9599399446751922,1.8596959848641808,-75110.06580653673,71,2.958382,3.3169882,2,11,2.0832048202913276
786,id=786_genre=popular_c-id=632_e-id=40_ic_category_1,Heart: Who Will You Run To,2,632,37,3,50 66 69,2 6 9,NA,NA,0,NA,0.239837938782544,2.05986820525888,0.4154672127468768,2,3,1.326468949184417,1.3197165467125038,1.3217256440612415,2.6296479030507864,2.4914632580190967,2.4291032832535184,-84674.35154763452,69,2.2539628,3.2587314,2,11,2.0656877301348207
786,id=786_genre=popular_c-id=632_e-id=40_ic_category_1,Heart: Who Will You Run To,2,632,38,4,52 68 71,4 8 11,NA,NA,0,NA,0.0108341853311435,6.52826551469171,0.742483976377317,3,4,0.7782107895965558,0.6773291666547302,0.6250611921818241,1.6353554699591066,1.4227232763506878,1.3236196442986323,-118141.09424525395,71,2.8384633,3.2050636,2,6,2.081440370634632
786,id=786_genre=popular_c-id=632_e-id=40_ic_category_1,Heart: Who Will You Run To,2,632,39,5,50 66 69,2 6 9,NA,NA,0,NA,0.0807788326920133,3.62987889148826,0.742483976377317,4,5,1.26878329568105,1.259703250826035,1.2574170844013448,2.1751580296588906,1.9356044781520967,1.8172915900984066,-99979.20030404312,69,1.6087531,3.0631979,2,6,2.0656877301348207
786,id=786_genre=popular_c-id=632_e-id=40_ic_category_1,Heart: Who Will You Run To,2,632,40,6,52 68 71,4 8 11,-0.504743456338614,0.770137599411653,25,0.154027519882331,0.486857290865476,1.03842914790348,0.742483976377317,5,6,1.0420768913079979,0.9246787505852768,0.8535951187059885,1.9761978272340375,1.6890676385411636,1.5402541729870418,-126706.55596388837,71,2.265996,3.1732585,2,6,2.081440370634632
786,id=786_genre=popular_c-id=632_e-id=40_ic_category_1,Heart: Who Will You Run To,2,632,41,7,50 66 69,2 6 9,NA,NA,0,NA,0.361786659600054,1.46678888340051,0.742483976377317,6,7,1.1637634640925671,1.160074931534722,1.167631373232215,2.2394804631748473,2.043643416416554,1.932976607372548,-151997.17208349323,69,1.3392117,2.800947,2,6,2.0656877301348207
786,id=786_genre=popular_c-id=632_e-id=40_ic_category_1,Heart: Who Will You Run To,2,632,42,8,57 61 64,1 4 9,NA,NA,0,NA,0.147507181573929,2.76114289926797,0.4154672127468768,7,8,0.9519646225195315,0.8355737962401665,0.7733614804733622,1.7436920286027535,1.5027461865342273,1.3890679315497265,-138938.17134151753,64,5.041028,3.1142006,5,17,1.98256825909415
787,id=787_genre=popular_c-id=282_e-id=42_ic_category_1,Chicago: Old Days,2,282,37,1,54 60 62 69,0 2 6 9,NA,NA,0,NA,3.36626536826112e-4,11.5365634683647,NA,0,1,2.4477162985112555,2.4131602126923744,2.394397043250861,4.145204452393584,3.9657691278300575,3.8781329737779378,-8553.38463325799,69,5.4594316,5.45943,NA,NA,0.8841888211078733
787,id=787_genre=popular_c-id=282_e-id=42_ic_category_1,Chicago: Old Days,2,282,38,2,57 60 64,0 4 9,NA,NA,0,NA,0.00198593886419892,8.97596307351515,0.31415623722579333,1,2,1.4433544298728034,1.3796719655525984,1.345217911725585,2.5813650724885497,2.3831659773105027,2.2864200366181566,-30480.01072147575,64,5.6296706,3.3169882,5,10,1.8326296863731701
787,id=787_genre=popular_c-id=282_e-id=42_ic_category_1,Chicago: Old Days,2,282,39,3,56 62 64 71,2 4 8 11,NA,NA,0,NA,0.00212396317484589,8.87902553166869,0.44845761741557355,2,3,0.986418538993386,0.9049979451151254,0.8615051947470445,1.9159442062160634,1.7031502937729823,1.5999769533320145,-60064.96725894772,71,5.895649,3.4760506,7,10,0.9183901594166473
787,id=787_genre=popular_c-id=282_e-id=42_ic_category_1,Chicago: Old Days,2,282,40,4,55 62 64 71,2 4 7 11,NA,NA,0,NA,8.58491746910332e-4,10.1859081145693,0.18439514058176343,3,4,1.2871261559345952,1.1606176940893622,1.088540063084051,1.9391031030520192,1.6605124539046259,1.5214740984157777,-125689.79881379385,71,1.420406,2.883094,0,1,1.3531777538641812
787,id=787_genre=popular_c-id=282_e-id=42_ic_category_1,Chicago: Old Days,2,282,41,5,54 60 62 69,0 2 6 9,NA,NA,0,NA,0.0403132462877032,4.63260222661559,0.40190974808166435,4,5,1.1743887576559897,1.1666335018683915,1.1768493898897578,2.1422829444967433,2.003353216843453,1.9461779768546277,-114935.14317613185,69,2.3383396,3.0575118,2,7,0.8841888211078733
787,id=787_genre=popular_c-id=282_e-id=42_ic_category_1,Chicago: Old Days,2,282,42,6,53 60 69,0 5 9,0.27740393010134,1.0466272361262,25,0.20932544722524,0.0127306941209316,6.29554510772907,0.3417374478878109,5,6,1.1247167872627695,1.0159340773632006,0.9675868876352883,1.796214505013101,1.5786293961172155,1.4897150701741098,-109679.5056809677,69,2.1479034,3.2857325,0,3,2.0694038302573015
787,id=787_genre=popular_c-id=282_e-id=42_ic_category_1,Chicago: Old Days,2,282,43,7,57 60 64 67,0 4 7 9,NA,NA,0,NA,0.00113956912037383,9.77729585097924,0.28933690089907305,6,7,1.3494748410020858,1.2546462227831425,1.2017801308191725,1.9914205679250363,1.7089419131516617,1.5777720865788898,-155753.76261092283,67,1.8435153,3.067026,2,10,1.5092086978557913
787,id=787_genre=popular_c-id=282_e-id=42_ic_category_1,Chicago: Old Days,2,282,44,8,53 60 69,0 5 9,NA,NA,0,NA,0.0591087202291812,4.08048520483135,0.28933690089907305,7,8,1.5576201732373056,1.3833971590078207,1.274939706212809,2.255529374668396,1.8671020335335247,1.6728215381567169,-150660.26020367522,69,3.7257469,2.8649173,2,10,2.0694038302573015
788,id=788_genre=popular_c-id=494_e-id=36_ic_category_1,Biz Markie: Just A Friend,2,494,31,1,55 62 65 71,2 5 7 11,NA,NA,0,NA,0.00471938925133292,7.72718411598282,NA,0,1,2.2413861058388633,2.203653464473365,2.183089603030959,3.8619318129694498,3.6786353541979104,3.588848906182365,-13453.054616727422,71,5.4594316,5.45943,NA,NA,1.3452853001346006
788,id=788_genre=popular_c-id=494_e-id=36_ic_category_1,Biz Markie: Just A Friend,2,494,32,2,48 64 67,0 4 7,NA,NA,0,NA,0.132688635184878,2.91388328608247,0.3955585085726707,1,2,1.0465623323036874,0.9762283228974571,0.9382133556964917,2.160114721034767,1.9596391916432943,1.861892498617015,-39420.604739193084,67,5.1200323,3.3088768,4,14,2.0469639310114416
788,id=788_genre=popular_c-id=494_e-id=36_ic_category_1,Biz Markie: Just A Friend,2,494,33,3,53 60 69,0 5 9,NA,NA,0,NA,0.139839979143894,2.83815122010357,0.4154672127468768,2,3,1.0236774653280252,0.927413116930822,0.8746296463025436,1.8419362932866998,1.6073700914770181,1.4914983745861188,-77003.22556133478,69,2.2366416,3.1275282,2,11,2.0694038302573015
788,id=788_genre=popular_c-id=494_e-id=36_ic_category_1,Biz Markie: Just A Friend,2,494,34,4,53 62 69,2 5 9,NA,NA,0,NA,7.84775831222621e-4,10.3154317680537,0.2416037146342056,3,4,1.3585004966208505,1.2561252751052274,1.1968670493400149,2.0560407418997,1.780213494287721,1.6397082639323823,-119474.05586512134,69,2.4751506,3.1644993,0,2,1.6329365965020177
788,id=788_genre=popular_c-id=494_e-id=36_ic_category_1,Biz Markie: Just A Friend,2,494,35,5,55 62 65 71,2 5 7 11,NA,NA,0,NA,0.0390843015963101,4.6772669315231,0.31415623722579333,4,5,1.1340905460120905,1.0975531972662558,1.0893466792649238,2.0243197435146216,1.853008587313726,1.7794059760887582,-132415.2374370258,71,2.9737215,2.7691615,2,7,1.3452853001346006
788,id=788_genre=popular_c-id=494_e-id=36_ic_category_1,Biz Markie: Just A Friend,2,494,36,6,48 64 67,0 4 7,-0.487571750288181,0.497230980639867,24,0.101496848905948,0.336143225230699,1.57285202169621,0.3955585085726707,5,6,0.8625961201313486,0.8079714303500388,0.7884976477064463,1.7121962163252173,1.5545861720874754,1.4979954594491163,-139442.63498126584,67,3.0411108,2.9525778,4,14,2.0469639310114416
788,id=788_genre=popular_c-id=494_e-id=36_ic_category_1,Biz Markie: Just A Friend,2,494,37,7,53 60 69,0 5 9,NA,NA,0,NA,0.335862059781916,1.5740592622681,0.4154672127468768,6,7,1.1268343819975268,1.0613541937779025,1.025312303525069,1.8602190631336986,1.6597085702271228,1.568082614586442,-161300.2659601261,69,1.2477669,2.4842148,2,11,2.0694038302573015
788,id=788_genre=popular_c-id=494_e-id=36_ic_category_1,Biz Markie: Just A Friend,2,494,38,8,53 62 69,2 5 9,NA,NA,0,NA,0.209791788507718,2.25296988461297,0.2416037146342056,7,8,1.3996610352032437,1.3107778821712477,1.2578564500400173,2.0848643288134503,1.8211099070793135,1.6871582641143823,-160132.30377543796,69,1.4377675,2.978592,0,2,1.6329365965020177
789,id=789_genre=popular_c-id=539_e-id=17_ic_category_1,The Ritchie Family: The Best Disco In Town,2,539,12,1,56 60 63,0 3 8,NA,NA,0,NA,0.0289505170885884,5.11026707318439,NA,0,1,2.7989937454241636,2.7652481311541335,2.7468377589810795,4.50365430464459,4.321620783905651,4.232461676775231,-19813.392327178863,63,5.4594316,5.45943,NA,NA,1.9698301621428136
789,id=789_genre=popular_c-id=539_e-id=17_ic_category_1,The Ritchie Family: The Best Disco In Town,2,539,13,2,53 60 63 68,0 3 5 8,NA,NA,0,NA,0.0101947372077593,6.61603160264472,0.08711300598806804,1,2,1.721004901387473,1.669574453432346,1.6418181247654833,3.0107133230207226,2.819870305831191,2.7269080846693097,-103331.65637205719,68,4.4923525,3.244678,5,8,1.476619521937929
