id,label,genre,dataset-id,reduce-harmony,target-chord-position-1-indexed,milne-target,milne-full-seq,h-cpitch-stm-ic,h-cpitch,music-data,c-id,e-id,first-e-id,last-e-id,num-pcs-in-chords,ic,ic-category
1112,id=1112_genre=jazz_c-id=314_e-id=20_ic_category_1,JAZZ,3,,6,0.1843951413,"(0.2945310488d0 0.4557954905d0 0.498340002d0 0.0871130066d0 0.1843951413d0
 0.4207426296d0 0.3471784852d0)",3.4583433,"((48 65 68) (48 64 67 68 70) (53 60 62 69) (48 63 67) (58 60 63 67)
 (57 60 63 67) (56 60 63 66) (55 60 63))",#<HARMONIC-SEQUENCE {100C195C53}>,314,20,15,22,(3 5 4 3 4 4 4 3),1.4049671,1
1113,id=1113_genre=jazz_c-id=864_e-id=20_ic_category_1,JAZZ,3,,6,0.7932839997,"(0.6096560603d0 0.4679847838d0 0.4679847838d0 0.6758778459d0 0.7932839997d0
 0.348034479d0 0.5090364022d0)",2.915765,"((57 60 63 66) (58 61 65 68) (53 60 63 69) (58 61 65 68) (57 61 64 67)
 (48 63 66 70) (53 60 63 69 71) (58 61 65 68))",#<HARMONIC-SEQUENCE {100C1A7AA3}>,864,20,15,22,(4 4 4 4 4 4 5 4),12.015935,1
1114,id=1114_genre=jazz_c-id=43_e-id=32_ic_category_1,JAZZ,3,,6,0.2961143015,"(0.272020256d0 0.2961143015d0 0.2976272114d0 0.4595128059d0 0.2961143015d0
 0.681801556d0 0.2961143015d0)",3.4583433,"((55 62 65 70) (48 63 67 70) (53 60 63 69) (58 62 65 69) (58 61 65 68)
 (51 61 67 70) (57 60 64 67) (50 60 66 69))",#<HARMONIC-SEQUENCE {100C133153}>,43,32,27,34,(4 4 4 4 4 4 4 4),0.3190968,1
1115,id=1115_genre=jazz_c-id=519_e-id=32_ic_category_1,JAZZ,3,,6,0.2961143015,"(0.3397900113d0 0.3397900113d0 0.7822138454d0 0.7214095679d0 0.2961143015d0
 0.2961143015d0 0.3875483542d0)",2.9014347,"((55 62 66 71) (50 60 66 70) (55 62 66 71) (53 60 63 69) (52 62 68 71)
 (59 62 66 69) (52 62 68 71) (57 61 64 67))",#<HARMONIC-SEQUENCE {100C157843}>,519,32,27,34,(4 4 4 4 4 4 4 4),7.4513836,1
1116,id=1116_genre=jazz_c-id=1049_e-id=20_ic_category_1,JAZZ,3,,6,0.1843951413,"(0.1843951413d0 0.3875483542d0 0.2148269688d0 0.4369815576d0 0.1843951413d0
 0.3490699168d0 0.3512802399d0)",3.2258973,"((48 63 67 70) (57 60 63 67) (50 60 65 68) (55 62 65 68 71) (58 60 63 67)
 (57 60 63 67) (56 60 62 63 66) (55 60 63 70))",#<HARMONIC-SEQUENCE {100C131B83}>,1049,20,15,22,(4 4 4 5 4 4 5 4),1.439311,1
1117,id=1117_genre=jazz_c-id=674_e-id=8_ic_category_1,JAZZ,3,,6,0.2373319418,"(0.6185894224d0 0.681801556d0 0.3620996636d0 0.21489073d0 0.2373319418d0
 0.5395028296d0 0.2654790628d0)",3.4583433,"((59 63 66 70) (53 60 63 69) (56 63 66 71) (49 62 65 68 70 71) (54 61 65 70)
 (59 61 63 65 66 69) (58 60 62 65 68) (51 61 65 67 70))",#<HARMONIC-SEQUENCE {100C1E44F3}>,674,8,3,10,(4 4 4 6 4 6 5 5),12.187141,1
1118,id=1118_genre=jazz_c-id=685_e-id=31_ic_category_1,JAZZ,3,,6,0.3745719736,"(0.169542441d0 0.1843951413d0 0.2961143015d0 0.2976272114d0 0.3745719736d0
 0.6096560603d0 0.3772025661d0)",3.2283845,"((53 60 63 70) (53 60 63 69) (53 60 63 68) (58 62 65 68) (51 62 67 70)
 (52 61 67 70) (53 60 63 68) (54 60 63 69))",#<HARMONIC-SEQUENCE {100C1A7053}>,685,31,26,33,(4 4 4 4 4 4 4 4),4.4725266,1
1119,id=1119_genre=jazz_c-id=597_e-id=10_ic_category_1,JAZZ,3,,6,0.1843951413,"(0.2363407206d0 0.2961143015d0 0.1843951413d0 0.1843951413d0 0.1843951413d0
 0.1850742949d0 0.1850742949d0)",2.5088315,"((50 60 64 66 69 71) (57 60 64 67) (50 60 66 69) (50 60 65 69) (50 60 66 69)
 (50 60 65 69) (55 62 65 69 71) (50 60 65 69))",#<HARMONIC-SEQUENCE {100C1C7FA3}>,597,10,5,12,(6 4 4 4 4 4 5 4),2.3863883,1
1120,id=1120_genre=jazz_c-id=140_e-id=29_ic_category_1,JAZZ,3,,6,0.2976272114,"(0.2961143015d0 0.2976272114d0 0.5705142893d0 0.2961143015d0 0.2976272114d0
 0.1635332016d0 0.4673519167d0)",3.2283845,"((56 63 66 71) (49 65 68 71) (54 61 65 70) (49 64 68 71) (54 61 64 70)
 (59 63 66 70) (56 63 66 71) (53 60 63 68))",#<HARMONIC-SEQUENCE {100C0EF073}>,140,29,24,31,(4 4 4 4 4 4 4 4),2.8133852,1
1121,id=1121_genre=jazz_c-id=1019_e-id=45_ic_category_1,JAZZ,3,,6,0.6758778459,"(0.536946163d0 0.7155982638d0 0.2961143015d0 0.2638903405d0 0.6758778459d0
 0.6272698408d0 0.2231465038d0)",3.4583433,"((58 62 65 69) (51 61 67 70) (50 60 65 69) (55 62 65 71) (52 62 67 70)
 (51 61 66 70) (50 65 69 70) (55 62 65 70 71))",#<HARMONIC-SEQUENCE {100C1F2273}>,1019,45,40,47,(4 4 4 4 4 4 4 5),10.885942,1
1122,id=1122_genre=jazz_c-id=179_e-id=32_ic_category_1,JAZZ,3,,6,0.4679847838,"(0.2976272114d0 0.536946163d0 0.7155982638d0 0.2961143015d0 0.4679847838d0
 0.2961143015d0 0.2638903405d0)",3.2283845,"((53 60 63 69) (58 62 65 69) (51 61 67 70) (50 60 65 69) (55 62 65 71)
 (48 63 67 70) (53 60 63 69) (50 60 65 68))",#<HARMONIC-SEQUENCE {100C0FB2C3}>,179,32,27,34,(4 4 4 4 4 4 4 4),2.3154762,1
1123,id=1123_genre=jazz_c-id=522_e-id=7_ic_category_1,JAZZ,3,,6,0.504672331,"(0.3226243112d0 0.3197631892d0 0.5025801494d0 0.504672331d0 0.504672331d0
 0.5025801494d0 0.5025801494d0)",2.5368574,"((53 60 62 69) (53 61 69) (53 60 64 69) (55 62 65 70) (57 60 64 67)
 (55 62 65 70) (53 60 64 69) (55 62 65 70))",#<HARMONIC-SEQUENCE {100C1703F3}>,522,7,2,9,(4 3 4 4 4 4 4 4),3.2457798,1
1124,id=1124_genre=jazz_c-id=937_e-id=28_ic_category_1,JAZZ,3,,6,0.3382564131,"(0.3382564131d0 0.3382564131d0 0.3382564131d0 0.3382564131d0 0.3382564131d0
 0.3382564131d0 0.3382564131d0)",0.90872383,"((51 61 64 67 70) (56 60 63 67) (51 61 64 67 70) (56 60 63 67) (51 61 64 67 70)
 (56 60 63 67) (51 61 64 67 70) (56 60 63 67))",#<HARMONIC-SEQUENCE {100C0C8EF3}>,937,28,23,30,(5 4 5 4 5 4 5 4),0.7296847,1
1125,id=1125_genre=jazz_c-id=705_e-id=23_ic_category_1,JAZZ,3,,6,0.2976272114,"(0.4369815576d0 0.2961143015d0 0.2976272114d0 0.1854361681d0 0.2976272114d0
 0.3745719736d0 0.6096560603d0)",3.4583433,"((48 61 64 67 70) (53 60 63 68) (58 62 65 68) (51 62 67 70) (51 61 67 70)
 (56 60 63 67) (57 60 63 66) (55 62 65 70))",#<HARMONIC-SEQUENCE {100C13EF83}>,705,23,18,25,(5 4 4 4 4 4 4 4),0.38945135,1
1126,id=1126_genre=jazz_c-id=1170_e-id=28_ic_category_1,JAZZ,3,,6,0.4705920409,"(0.2976272114d0 0.5705142893d0 0.2961143015d0 0.2976272114d0 0.4705920409d0
 0.2148269688d0 0.4369815576d0)",3.4583433,"((55 62 65 71) (48 64 67 71) (55 62 65 70) (48 64 67 70) (53 60 64 69)
 (52 62 67 70) (57 61 64 67 70) (50 60 65 69))",#<HARMONIC-SEQUENCE {100C0EADD3}>,1170,28,23,30,(4 4 4 4 4 4 5 4),6.428175,1
1127,id=1127_genre=jazz_c-id=992_e-id=12_ic_category_1,JAZZ,3,,6,0.3464117352,"(0.1850742949d0 0.1850742949d0 0.2298911856d0 0.2363407206d0 0.3464117352d0
 0.4369815576d0 0.504672331d0)",2.8736355,"((50 60 64 66 69) (57 60 64 67) (50 60 64 66 69) (57 61 64 66 67 71)
 (49 64 68 71) (54 61 64 67 70) (59 62 66 69) (49 64 68 71))",#<HARMONIC-SEQUENCE {100C1F0C83}>,992,12,7,14,(5 4 5 6 4 5 4 4),6.3628874,1
1128,id=1128_genre=jazz_c-id=440_e-id=7_ic_category_1,JAZZ,3,,6,0.681801556,"(0.536946163d0 0.7155982638d0 0.861489644d0 0.2961143015d0 0.681801556d0
 0.2961143015d0 0.4023285187d0)",3.4583433,"((51 62 67 70) (56 60 63 66) (55 62 65 70) (54 61 64 69) (59 63 66 69)
 (53 60 63 68) (58 62 65 68) (49 65 67 68 71))",#<HARMONIC-SEQUENCE {100C1D3953}>,440,7,2,9,(4 4 4 4 4 4 4 5),1.3495371,1
1129,id=1129_genre=jazz_c-id=233_e-id=22_ic_category_1,JAZZ,3,,6,0.0,"(0.2941692517d0 0.4019097516d0 0.3504184398d0 0.4679847838d0 0.0d0
 0.1843951413d0 0.3504184398d0)",3.2129176,"((55 62 63 65 71) (48 63 67 70) (50 60 65 68) (55 62 65 71) (48 63 67 70)
 (58 60 63 67) (57 60 63 67) (50 60 66 69))",#<HARMONIC-SEQUENCE {100C1AC643}>,233,22,17,24,(5 4 4 4 4 4 4 4),4.2057757,1
1130,id=1130_genre=jazz_c-id=1034_e-id=12_ic_category_1,JAZZ,3,,6,0.272020256,"(0.1635332016d0 0.272020256d0 0.2961143015d0 0.1843951413d0 0.272020256d0
 0.272020256d0 0.4019097516d0)",2.9908779,"((55 62 66 71) (52 62 67 71) (57 60 64 67) (50 60 66 69) (59 62 66 69)
 (52 62 67 71) (59 62 66 69) (49 64 67 71))",#<HARMONIC-SEQUENCE {100C1ADBB3}>,1034,12,7,14,(4 4 4 4 4 4 4 4),2.0249436,1
1131,id=1131_genre=jazz_c-id=62_e-id=53_ic_category_1,JAZZ,3,,6,0.6098028137,"(0.2976272114d0 0.2976272114d0 0.7155982638d0 0.504672331d0 0.6098028137d0
 0.2148269688d0 0.4160826d0)",3.1411378,"((56 60 63 66) (49 60 65 68) (56 60 63 66) (55 62 65 70) (57 60 64 67)
 (58 61 65 67) (48 61 64 67 70) (53 60 68))",#<HARMONIC-SEQUENCE {100C1DB023}>,62,53,48,55,(4 4 4 4 4 4 5 3),12.951505,1
1132,id=1132_genre=jazz_c-id=37_e-id=46_ic_category_1,JAZZ,3,,6,0.7155982638,"(0.4705920409d0 0.2148269688d0 0.4369815576d0 0.6758778459d0 0.7155982638d0
 0.3464117352d0 0.3382564131d0)",3.4583433,"((53 60 64 69) (52 62 67 70) (57 61 64 67 70) (50 60 65 69) (49 65 68 71)
 (48 63 67 70) (53 60 63 66 69) (58 62 65 69))",#<HARMONIC-SEQUENCE {100C125F13}>,37,46,41,48,(4 4 5 4 4 4 5 4),0.42320257,1
1133,id=1133_genre=jazz_c-id=839_e-id=8_ic_category_1,JAZZ,3,,6,0.6554445303,"(0.6126406916d0 0.681801556d0 0.2961143015d0 0.3378602526d0 0.6554445303d0
 0.6126406916d0 0.1384960017d0)",2.8251224,"((48 64 67 71) (49 65 68 71) (55 62 65 70) (48 64 67 70) (53 60 63 70)
 (48 64 67 71) (49 65 68 71) (49 63 65 68 70 71))",#<HARMONIC-SEQUENCE {100C0EA233}>,839,8,3,10,(4 4 4 4 4 4 4 6),10.832364,1
1134,id=1134_genre=jazz_c-id=807_e-id=5_ic_category_1,JAZZ,3,,6,0.7155982638,"(0.1843951413d0 0.2961143015d0 0.4019097516d0 0.3621893337d0 0.7155982638d0
 0.2961143015d0 0.3875483542d0)",3.2018166,"((55 62 65 71) (55 62 65 70) (48 64 67 70) (53 60 62 69) (58 62 65 68)
 (57 60 64 67) (50 60 66 69) (55 62 65 71))",#<HARMONIC-SEQUENCE {100C18EE23}>,807,5,0,7,(4 4 4 4 4 4 4 4),1.3841634,1
1135,id=1135_genre=jazz_c-id=1000_e-id=9_ic_category_1,JAZZ,3,,6,0.4160826,"(0.2961143015d0 0.2976272114d0 0.4705920409d0 0.2148269688d0 0.4160826d0
 0.3955585127d0 0.2148269688d0)",2.836086,"((58 61 65 68) (51 61 67 70) (56 60 63 67) (55 61 65 70) (48 61 64 67 70)
 (53 60 68) (55 61 65 70) (48 61 64 67 70))",#<HARMONIC-SEQUENCE {100C0B0553}>,1000,9,4,11,(4 4 4 4 5 3 4 5),0.9437016,1
1136,id=1136_genre=jazz_c-id=66_e-id=16_ic_category_1,JAZZ,3,,6,0.3251852829,"(0.7155982638d0 0.2961143015d0 0.4679847838d0 0.2961143015d0 0.3251852829d0
 0.4090212084d0 0.4426045563d0)",3.4583433,"((54 61 64 70) (53 60 63 68) (58 62 65 68) (51 61 66 70) (56 60 63 66)
 (50 60 63 66 69) (55 62 65 71) (48 63 64 67 70))",#<HARMONIC-SEQUENCE {100C0C2A03}>,66,16,11,18,(4 4 4 4 4 5 4 5),12.449306,1
1137,id=1137_genre=jazz_c-id=485_e-id=24_ic_category_1,JAZZ,3,,6,0.4019097516,"(0.3875483542d0 0.2134506033d0 0.491289643d0 0.2976272114d0 0.4019097516d0
 0.272020256d0 0.2961143015d0)",3.2018166,"((52 62 68 71) (57 61 64 67) (58 61 64 67) (55 62 66 71) (50 60 66 69)
 (55 62 64 71) (57 60 64 67) (50 60 66 69))",#<HARMONIC-SEQUENCE {100C0F77D3}>,485,24,19,26,(4 4 4 4 4 4 4 4),4.8603926,1
1138,id=1138_genre=jazz_c-id=563_e-id=41_ic_category_1,JAZZ,3,,6,0.7214095679,"(0.0d0 0.272020256d0 0.2961143015d0 0.4159882192d0 0.7214095679d0
 0.4679847838d0 0.2961143015d0)",2.836086,"((58 62 65 67) (55 62 65 70) (48 63 67 70) (53 60 63 69) (56 60 63 66)
 (55 62 65 71) (48 63 67 70) (53 60 63 69))",#<HARMONIC-SEQUENCE {100C1EC9F3}>,563,41,36,43,(4 4 4 4 4 4 4 4),5.0053515,1
1139,id=1139_genre=jazz_c-id=57_e-id=12_ic_category_1,JAZZ,3,,6,0.3875483542,"(0.681801556d0 0.5275043906d0 0.4539404472d0 0.5070978911d0 0.3875483542d0
 0.7214095679d0 0.6126406916d0)",3.4583433,"((57 61 64 67) (51 61 66 70) (56 60 64 66) (59 63 65 66 69) (58 62 65 68)
 (51 61 67 70) (50 60 66 69) (49 60 65 68))",#<HARMONIC-SEQUENCE {100C1EF6E3}>,57,12,7,14,(4 4 4 5 4 4 4 4),4.805982,1
1140,id=1140_genre=jazz_c-id=280_e-id=15_ic_category_1,JAZZ,3,,6,0.4161178388,"(0.4679847838d0 0.2961143015d0 0.2961143015d0 0.5733146041d0 0.4161178388d0
 0.2976272114d0 0.3494986628d0)",3.1869042,"((57 61 64 67) (50 60 65 69) (55 62 65 71) (50 60 65 69) (49 65 67 68 71)
 (48 64 67 71) (54 60 64 69) (59 63 66 67 69))",#<HARMONIC-SEQUENCE {100C19C0E3}>,280,15,10,17,(4 4 4 4 5 4 4 5),2.0030043,1
1141,id=1141_genre=jazz_c-id=269_e-id=32_ic_category_1,JAZZ,3,,6,0.2961143015,"(0.536946163d0 0.3550093219d0 0.3504184398d0 0.4679847838d0 0.2961143015d0
 0.2976272114d0 0.2976272114d0)",2.9370055,"((51 61 67 70) (58 62 65 69) (50 60 65 68) (55 62 65 71) (48 63 67 70)
 (53 60 63 69) (58 62 65 69) (53 60 63 69))",#<HARMONIC-SEQUENCE {100C0F05F3}>,269,32,27,34,(4 4 4 4 4 4 4 4),0.95285064,1
1142,id=1142_genre=jazz_c-id=1103_e-id=41_ic_category_1,JAZZ,3,,6,0.3818535163,"(0.4369815576d0 0.2079545701d0 0.4038055602d0 0.3818535163d0 0.3818535163d0
 0.3382564131d0 0.3382564131d0)",2.9435637,"((55 62 65 68 71) (48 63 67 70) (53 60 63 66 70) (53 62 69 70) (53 60 63 67 70)
 (53 62 69 70) (53 61 64 67 70) (53 62 69 70))",#<HARMONIC-SEQUENCE {100C0BE803}>,1103,41,36,43,(5 4 5 4 5 4 5 4),1.4884894,1
1143,id=1143_genre=jazz_c-id=108_e-id=5_ic_category_1,JAZZ,3,,6,0.504672331,"(0.504672331d0 0.504672331d0 0.504672331d0 0.504672331d0 0.504672331d0
 0.504672331d0 0.2586931659d0)",1.4132563,"((56 63 66 71) (56 61 65 70) (56 63 66 71) (56 61 65 70) (56 63 66 71)
 (56 61 65 70) (56 63 66 71) (59 63 65 66 70))",#<HARMONIC-SEQUENCE {100C1BFDE3}>,108,5,0,7,(4 4 4 4 4 4 4 5),11.943607,1
1144,id=1144_genre=jazz_c-id=796_e-id=63_ic_category_1,JAZZ,3,,6,0.2961143015,"(0.2961143015d0 0.1843951413d0 0.2961143015d0 0.2961143015d0 0.2961143015d0
 0.7214095679d0 0.3875483542d0)",2.7930052,"((50 60 65 69) (55 62 65 71) (55 62 65 70) (48 64 67 70) (55 62 65 70)
 (48 64 67 70) (59 63 66 69) (52 62 68 71))",#<HARMONIC-SEQUENCE {100C1D0F73}>,796,63,58,65,(4 4 4 4 4 4 4 4),0.07730037,1
1145,id=1145_genre=jazz_c-id=59_e-id=29_ic_category_1,JAZZ,3,,6,0.4679847838,"(0.4369815576d0 0.4369815576d0 0.2961143015d0 0.485140321d0 0.4679847838d0
 0.2961143015d0 0.2961143015d0)",2.20427,"((53 60 63 68) (48 61 64 67 70) (53 60 63 68) (58 62 65 68) (48 64 67 70)
 (53 60 63 68) (58 62 65 68) (53 60 63 68))",#<HARMONIC-SEQUENCE {100C191C03}>,59,29,24,31,(4 5 4 4 4 4 4 4),2.2936683,1
1146,id=1146_genre=jazz_c-id=554_e-id=13_ic_category_1,JAZZ,3,,6,0.3955585127,"(0.0d0 0.4154672157d0 0.4154672157d0 0.4154672157d0 0.3955585127d0
 0.3875483542d0 0.3955585127d0)",2.4697866,"((57 60 65) (53 60 69) (52 60 67) (53 60 69) (52 60 67) (55 62 65 71)
 (48 64 67 70) (53 60 69))",#<HARMONIC-SEQUENCE {100C1E5B73}>,554,13,8,15,(3 3 3 3 3 4 4 3),6.790467,1
1147,id=1147_genre=jazz_c-id=145_e-id=8_ic_category_1,JAZZ,3,,6,0.2961143015,"(0.2941692517d0 0.2961143015d0 0.2961143015d0 0.2961143015d0 0.2961143015d0
 0.2961143015d0 0.2961143015d0)",1.5168782,"((59 63 66 67 69) (52 62 67 71) (57 61 64 67) (52 62 67 71) (57 61 64 67)
 (52 62 67 71) (57 61 64 67) (52 62 67 71))",#<HARMONIC-SEQUENCE {100C12CB53}>,145,8,3,10,(5 4 4 4 4 4 4 4),7.6952214,1
1148,id=1148_genre=jazz_c-id=78_e-id=10_ic_category_1,JAZZ,3,,6,0.1843951413,"(0.4705920409d0 0.2148269688d0 0.4160826d0 0.289336902d0 0.1843951413d0
 0.4817727528d0 0.4160826d0)",2.836086,"((53 60 64 69) (52 62 67 70) (57 61 64 67 70) (50 65 69) (55 62 65 70)
 (58 62 65 68) (57 61 64 67 70) (50 65 69))",#<HARMONIC-SEQUENCE {100C16C2C3}>,78,10,5,12,(4 4 5 3 4 4 5 3),7.9266768,1
1149,id=1149_genre=jazz_c-id=1120_e-id=5_ic_category_1,JAZZ,3,,6,0.1635332016,"(0.1027924505d0 0.1836024104d0 0.1843951413d0 0.1854361681d0 0.1635332016d0
 0.0d0 0.4673519167d0)",3.4583433,"((57 60 64) (56 60 64 69) (55 60 64 69) (54 60 64 69) (53 60 64 69)
 (50 60 65 69) (48 62 65 69) (59 62 66 69))",#<HARMONIC-SEQUENCE {100C0F6043}>,1120,5,0,7,(3 4 4 4 4 4 4 4),4.738265,1
1150,id=1150_genre=jazz_c-id=1146_e-id=25_ic_category_1,JAZZ,3,,6,0.5025801494,"(0.3621893337d0 0.3621893337d0 0.1843951413d0 0.2976272114d0 0.5025801494d0
 0.2961143015d0 0.4679847838d0)",3.1411378,"((51 60 67 70) (56 60 63 66) (51 60 67 70) (51 61 67 70) (56 60 63 67)
 (55 62 65 70) (48 64 67 70) (53 60 63 68))",#<HARMONIC-SEQUENCE {100C1E2513}>,1146,25,20,27,(4 4 4 4 4 4 4 4),5.303333,1
1151,id=1151_genre=jazz_c-id=621_e-id=20_ic_category_1,JAZZ,3,,6,0.2148269688,"(0.4019097516d0 0.1843951413d0 0.2976272114d0 0.1854361681d0 0.2148269688d0
 0.4369815576d0 0.3464117352d0)",3.4583433,"((50 60 66 69) (55 62 64 71) (55 62 65 71) (48 64 67 71) (49 64 67 71)
 (54 61 64 67 70) (59 62 66 69) (52 62 65 68 71))",#<HARMONIC-SEQUENCE {100C140EE3}>,621,20,15,22,(4 4 4 4 4 5 4 5),1.0071574,1
1152,id=1152_genre=jazz_c-id=148_e-id=11_ic_category_1,JAZZ,3,,6,0.2976272114,"(0.3818535163d0 0.1635332016d0 0.272020256d0 0.2961143015d0 0.2976272114d0
 0.3987644859d0 0.4369815576d0)",2.9435637,"((58 60 63 65 68) (51 62 67 70) (48 63 67 70) (53 60 63 68) (58 62 65 68)
 (51 62 67 70) (48 61 64 67 70) (53 60 63 68))",#<HARMONIC-SEQUENCE {100C183173}>,148,11,6,13,(5 4 4 4 4 4 5 4),1.5627298,1
1153,id=1153_genre=jazz_c-id=1095_e-id=36_ic_category_1,JAZZ,3,,6,0.4107507499,"(0.6288375691d0 0.2961143015d0 0.3772957805d0 0.4421155318d0 0.4107507499d0
 0.4053869086d0 0.7783869648d0)",3.4583433,"((57 60 64 67) (53 60 63 68) (58 62 65 68) (52 62 67 70) (51 60 61 65 67 70)
 (50 60 65 69) (49 65 69 71) (48 63 67 70))",#<HARMONIC-SEQUENCE {100C1D2F63}>,1095,36,31,38,(4 4 4 4 6 4 4 4),6.160303,1
1154,id=1154_genre=jazz_c-id=903_e-id=16_ic_category_1,JAZZ,3,,6,0.5905279348,"(0.2961143015d0 0.2732378855d0 0.4369815576d0 0.200573478d0 0.5905279348d0
 0.7155982638d0 0.1843951413d0)",3.4583433,"((53 60 63 68) (58 62 65 68) (55 62 65 68 71) (48 63 67 70) (56 60 62 63 67)
 (49 65 68 71) (51 60 67 70) (48 64 67 70))",#<HARMONIC-SEQUENCE {100C12FA93}>,903,16,11,18,(4 4 5 4 5 4 4 4),9.140971,1
1155,id=1155_genre=jazz_c-id=767_e-id=13_ic_category_1,JAZZ,3,,6,0.2976272114,"(0.2961143015d0 0.2976272114d0 0.5705142893d0 0.2961143015d0 0.2976272114d0
 0.3745719736d0 0.491289643d0)",3.4583433,"((49 64 68 71) (54 61 64 70) (59 63 66 70) (54 61 64 69) (59 63 66 69)
 (52 63 68 71) (53 62 68 71) (54 63 70 71))",#<HARMONIC-SEQUENCE {100C0FBD93}>,767,13,8,15,(4 4 4 4 4 4 4 4),2.5642538,1
1156,id=1156_genre=jazz_c-id=32_e-id=17_ic_category_1,JAZZ,3,,6,0.536946163,"(0.4679847838d0 0.2961143015d0 0.3504184398d0 0.536946163d0 0.536946163d0
 0.536946163d0 0.1635332016d0)",2.8251224,"((48 64 67 70) (53 60 63 68) (58 62 65 68) (56 63 65 71) (51 62 67 70)
 (56 63 65 71) (51 62 67 70) (55 62 65 70))",#<HARMONIC-SEQUENCE {100C1F7DB3}>,32,17,12,19,(4 4 4 4 4 4 4 4),11.811722,1
1157,id=1157_genre=jazz_c-id=1140_e-id=51_ic_category_1,JAZZ,3,,6,0.3550093219,"(0.7155982638d0 0.2638903405d0 0.3494986628d0 0.3542076013d0 0.3550093219d0
 0.4679847838d0 0.2961143015d0)",3.4583433,"((59 62 66 69) (48 64 67 70) (57 60 63 67) (50 60 66 69 70) (55 62 66 71)
 (52 62 68 71) (57 60 64 67) (50 60 66 69))",#<HARMONIC-SEQUENCE {100C1DC383}>,1140,51,46,53,(4 4 4 5 4 4 4 4),5.5464478,1
1158,id=1158_genre=jazz_c-id=147_e-id=39_ic_category_1,JAZZ,3,,6,0.504672331,"(0.4679847838d0 0.0d0 0.6615308227d0 0.5166972162d0 0.504672331d0
 0.4053443974d0 0.4369815576d0)",3.2018166,"((51 61 67 70) (56 63 66 71) (54 63 68 71) (51 62 67 69 70) (51 61 66 70)
 (49 64 68 71) (51 61 64 67 70) (56 63 66 71))",#<HARMONIC-SEQUENCE {100C1E39C3}>,147,39,34,41,(4 4 4 5 4 4 5 4),6.682394,1
1159,id=1159_genre=jazz_c-id=1161_e-id=10_ic_category_1,JAZZ,3,,6,0.3550093219,"(0.3875483542d0 0.3875483542d0 0.2976272114d0 0.3550093219d0 0.3550093219d0
 0.337278823d0 0.337278823d0)",2.6509256,"((52 62 68 71) (57 61 64 67) (50 60 66 69) (55 62 66 71) (52 62 68 71)
 (55 62 66 71) (48 64 67 71) (55 62 66 71))",#<HARMONIC-SEQUENCE {100C1848F3}>,1161,10,5,12,(4 4 4 4 4 4 4 4),10.027962,1
1160,id=1160_genre=jazz_c-id=1171_e-id=35_ic_category_1,JAZZ,3,,6,0.0,"(0.1635332016d0 0.272020256d0 0.2961143015d0 0.3955585127d0 0.0d0
 0.4171903988d0 0.2985919382d0)",3.4583433,"((58 62 65 69) (55 62 65 70) (48 63 67 70) (53 60 63 69) (58 62 65) (50 65 70)
 (51 60 67 70) (52 67 70))",#<HARMONIC-SEQUENCE {100C1A4F53}>,1171,35,30,37,(4 4 4 4 3 3 4 3),7.789494,1
1161,id=1161_genre=jazz_c-id=401_e-id=11_ic_category_1,JAZZ,3,,6,0.7424839778,"(0.4154672157d0 0.7424839778d0 0.4154672157d0 0.8527233033d0 0.7424839778d0
 0.4154672157d0 0.4154672157d0)",2.915765,"((51 67 70) (56 60 63) (58 62 65) (51 67 70) (52 68 71) (54 61 70) (49 65 68)
 (56 60 63))",#<HARMONIC-SEQUENCE {100C1DCCE3}>,401,11,6,13,(3 3 3 3 3 3 3 3),3.4631815,1
1162,id=1162_genre=jazz_c-id=768_e-id=17_ic_category_1,JAZZ,3,,6,0.4160826,"(0.3875483542d0 0.4019097516d0 0.4019097516d0 0.2148269688d0 0.4160826d0
 0.4160826d0 0.4369815576d0)",3.4583433,"((55 62 65 71) (48 64 67 70) (53 60 62 69) (52 62 67 70) (57 61 64 67 70)
 (50 65 69) (49 64 67 69 70) (48 62 65 69))",#<HARMONIC-SEQUENCE {100C1A84B3}>,768,17,12,19,(4 4 4 4 5 3 5 4),2.180168,1
1163,id=1163_genre=jazz_c-id=527_e-id=17_ic_category_1,JAZZ,3,,6,0.272020256,"(0.2961143015d0 0.4019097516d0 0.521355369d0 0.521355369d0 0.272020256d0
 0.504672331d0 0.272020256d0)",3.004653,"((53 60 63 68) (58 62 65 68) (51 60 67 70) (58 62 66 68) (51 60 67 70)
 (53 60 63 68) (55 62 65 70) (48 63 67 70))",#<HARMONIC-SEQUENCE {100C11D323}>,527,17,12,19,(4 4 4 4 4 4 4 4),3.7408414,1
1164,id=1164_genre=jazz_c-id=928_e-id=6_ic_category_1,JAZZ,3,,6,0.2976272114,"(0.2976272114d0 0.3515681365d0 0.3512802399d0 0.2961143015d0 0.2976272114d0
 0.4705920409d0 0.3875483542d0)",3.2018166,"((51 61 67 70) (56 60 63 67) (49 65 67 68 71) (53 60 63 68) (58 62 65 68)
 (51 62 67 70) (53 60 63 69) (58 62 65 68))",#<HARMONIC-SEQUENCE {100C1E92C3}>,928,6,1,8,(4 4 5 4 4 4 4 4),1.5994116,1
